id,magnitude,place,time,longitude,latitude,depth_km
us7000mav6,5.2,"113 km ESE of Hihifo, Tonga",2024-04-08 20:58:02.763,-172.869,-16.4488,38.64
us7000mau8,4.8,"13 km SE of Hualien City, Taiwan",2024-04-08 18:02:37.198,121.7042,23.8945,36.827
us7000mcp0,4.5,east central Pacific Ocean,2024-04-08 17:42:02.526,-111.9648,-5.4914,10.0
us7000mau0,4.5,"88 km NNW of Ambon, Indonesia",2024-04-08 17:18:01.703,127.9159,-2.9386,40.803
us7000masf,4.6,"19 km E of Marihatag, Philippines",2024-04-08 15:56:22.005,126.4739,8.7738,70.245
us7000mcnx,4.5,"38 km E of Ambunti, Papua New Guinea",2024-04-08 15:34:55.705,143.1623,-4.166,35.0
us7000mas0,4.9,south of the Fiji Islands,2024-04-08 14:24:46.904,-179.7424,-23.4368,535.776
us7000marx,4.5,"2 km WSW of Calatagan, Philippines",2024-04-08 13:57:41.058,120.6059,13.8251,129.717
us7000mcnv,4.6,Kermadec Islands region,2024-04-08 09:03:44.556,-175.9718,-28.8357,10.0
us7000mcnh,4.5,southern Mid-Atlantic Ridge,2024-04-08 08:43:21.811,-8.2004,-49.0215,10.0
us7000maqf,4.6,"33 km NE of Hualien City, Taiwan",2024-04-08 05:09:34.200,121.8555,24.1739,29.992
us7000maqe,4.6,"41 km ESE of Tsunō, Japan",2024-04-08 04:57:08.499,131.9432,32.0565,35.0
us7000mcn9,4.6,"56 km SE of Pangai, Tonga",2024-04-08 03:46:11.265,-173.9065,-20.1001,36.62
us7000maq4,5.1,"Kermadec Islands, New Zealand",2024-04-08 03:10:17.316,-178.4494,-30.7975,109.823
us7000mapp,5.1,"6 km NNE of Nichinan, Japan",2024-04-08 01:25:29.592,131.3933,31.6565,50.529
us7000mapl,4.5,"264 km ESE of Sarangani, Philippines",2024-04-08 01:02:56.714,127.6413,4.4316,69.786
us7000mapa,4.5,"56 km WNW of Kuqa, China",2024-04-07 23:16:28.205,82.2888,41.8794,10.0
us7000map5,4.6,"37 km NE of Hualien City, Taiwan",2024-04-07 22:49:30.435,121.8501,24.2276,37.544
us7000map3,4.9,"165 km NE of Lospalos, Timor Leste",2024-04-07 22:19:58.850,128.0757,-7.4766,152.645
us7000manu,5.0,"65 km WNW of Kuqa, China",2024-04-07 20:47:58.649,82.1566,41.8492,10.0
us7000manr,4.9,"81 km NE of Wabag, Papua New Guinea",2024-04-07 20:31:15.225,144.2529,-4.9809,94.85
us7000manv,4.6,"Volcano Islands, Japan region",2024-04-07 20:04:38.555,143.0439,24.3237,10.0
us7000man5,5.0,"2 km S of Tenancingo, El Salvador",2024-04-07 17:49:32.447,-88.9836,13.8143,193.139
us7000man4,5.0,"192 km SW of Bandar Lampung, Indonesia",2024-04-07 17:46:18.442,103.9286,-6.5495,38.777
us7000mamt,4.5,"51 km W of Mejillones, Chile",2024-04-07 16:04:45.249,-70.9507,-23.0671,20.592
us7000mamb,5.0,"49 km SSE of Dompu, Indonesia",2024-04-07 14:57:16.495,118.6205,-8.9592,10.0
us7000mcg0,4.9,Macquarie Island region,2024-04-07 12:12:27.303,158.9418,-55.0451,10.0
us7000malq,4.8,south of the Fiji Islands,2024-04-07 12:08:39.361,-178.6888,-26.3412,355.44
us7000mali,4.5,"54 km WNW of Kuqa, China",2024-04-07 11:03:09.406,82.3352,41.9145,10.0
us7000mcge,4.8,Tristan da Cunha region,2024-04-07 11:00:30.094,-15.5534,-39.5786,10.0
us7000malb,4.5,"70 km SSW of Masachapa, Nicaragua",2024-04-07 10:38:24.934,-86.8518,11.2437,43.193
us7000mal9,4.5,"12 km NE of Hualien City, Taiwan",2024-04-07 10:24:38.426,121.6777,24.067,15.62
us7000mal5,4.9,"45 km ENE of Hualien City, Taiwan",2024-04-07 10:01:21.679,122.018,24.1331,36.772
us7000mal2,4.5,Fiji region,2024-04-07 09:53:39.905,-178.2318,-20.4821,532.136
us7000makt,5.1,"58 km WNW of Kuqa, China",2024-04-07 08:46:17.940,82.2688,41.8956,10.0
us7000maks,4.6,"58 km WNW of Kuqa, China",2024-04-07 08:44:04.255,82.2444,41.8304,10.0
us7000makp,4.5,"45 km N of Puerto Píritu, Venezuela",2024-04-07 08:03:44.436,-65.0787,10.47,10.0
us7000make,5.1,"36 km WSW of Kandrian, Papua New Guinea",2024-04-07 07:25:06.984,149.2718,-6.3877,47.071
us7000majx,5.4,east of the South Sandwich Islands,2024-04-07 05:23:42.813,-17.7451,-59.4196,10.0
us7000maj2,5.0,"246 km E of Tadine, New Caledonia",2024-04-07 02:38:38.496,170.2167,-21.9779,19.63
us7000mcfe,4.6,"188 km ESE of Kokopo, Papua New Guinea",2024-04-07 02:23:46.697,153.6899,-5.2701,50.843
us7000maix,4.5,"31 km NNE of Hualien City, Taiwan",2024-04-07 02:06:00.792,121.7488,24.2268,15.977
us7000mai6,4.6,"106 km NW of Houma, Tonga",2024-04-06 22:47:14.296,-176.0416,-20.5056,238.625
us7000mai0,4.6,"16 km ENE of Hualien City, Taiwan",2024-04-06 21:15:08.953,121.7648,24.008,18.865
us7000mc7u,4.5,Balleny Islands region,2024-04-06 20:44:13.374,178.2944,-64.453,10.0
us7000mc7r,4.5,"118 km ESE of Isen, Japan",2024-04-06 17:48:54.213,130.0917,27.3869,13.312
us7000mc7v,4.6,South Sandwich Islands region,2024-04-06 15:55:28.321,-27.5975,-55.3962,10.0
us7000magn,4.8,"34 km NE of Hualien City, Taiwan",2024-04-06 15:53:12.455,121.8332,24.2043,33.808
us7000mag1,5.0,"22 km NNE of Ambunti, Papua New Guinea",2024-04-06 12:25:42.820,142.903,-4.0281,63.264
us7000maft,4.9,"152 km ENE of Saipan, Northern Mariana Islands",2024-04-06 11:49:34.353,147.0555,15.769,10.0
us7000mafi,5.2,"15 km SE of Hualien City, Taiwan",2024-04-06 10:47:12.076,121.6946,23.86,29.453
us7000maf6,4.5,"96 km SE of Caburan, Philippines",2024-04-06 09:32:53.318,126.3625,5.4354,109.123
us7000maep,5.0,"251 km N of Agats, Indonesia",2024-04-06 08:24:30.650,138.2881,-3.277,65.268
us7000madp,5.1,central East Pacific Rise,2024-04-06 06:31:14.740,-102.9724,-3.9245,10.0
us7000mc7d,4.5,Mid-Indian Ridge,2024-04-06 05:30:41.264,66.5709,-16.5206,10.0
us7000macw,4.7,"23 km NNE of Hualien City, Taiwan",2024-04-06 03:52:54.827,121.7326,24.1544,26.385
us7000mack,5.0,"30 km SW of Zhaotong, China",2024-04-06 02:29:22.577,103.4715,27.1432,10.0
us7000mach,4.8,south of the Fiji Islands,2024-04-06 02:09:54.855,179.8801,-25.6015,496.08
us7000mace,5.0,"57 km SE of Hualien City, Taiwan",2024-04-06 01:37:49.290,122.0266,23.6327,10.0
us7000macd,4.7,"75 km SE of Yonabaru, Japan",2024-04-06 01:13:39.483,128.3469,25.7829,10.0
us7000mac0,5.4,"141 km S of Honchō, Japan",2024-04-06 00:12:17.749,143.2258,40.8775,26.386
us7000mabs,4.6,southeast of the Loyalty Islands,2024-04-05 23:35:24.713,170.8618,-23.3111,10.0
us7000maah,5.6,"74 km NW of Neiafu, Tonga",2024-04-05 20:32:13.197,-174.4561,-18.147,114.688
us7000maaf,4.9,"24 km ESE of Hualien City, Taiwan",2024-04-05 20:26:26.119,121.8259,23.8872,21.638
us7000maab,4.5,"16 km NE of Hualien City, Taiwan",2024-04-05 20:12:10.587,121.7075,24.0916,18.734
us7000ma9y,4.9,"84 km SW of Kirakira, Solomon Islands",2024-04-05 18:57:25.048,161.3971,-11.011,10.0
us7000ma9w,4.6,"37 km ESE of Hualien City, Taiwan",2024-04-05 18:49:23.565,121.9627,23.8825,17.582
us7000ma7n,4.8,"84 km E of Teluk Dalam, Indonesia",2024-04-05 16:13:20.733,98.5578,0.5402,57.402
us7000ma78,4.9,"29 km NE of Hualien City, Taiwan",2024-04-05 15:00:36.463,121.8445,24.1336,8.048
us7000ma74,4.8,"2024 Tewksbury, New Jersey Earthquake",2024-04-05 14:23:20.045,-74.7596,40.6963,2.624
us7000ma59,5.7,"33 km NNE of Sarupathar, India",2024-04-05 12:45:38.655,96.9139,26.4924,69.136
us7000ma4w,4.5,"3 km SE of Aratoca, Colombia",2024-04-05 12:07:46.145,-72.9997,6.6676,166.421
us7000ma2w,6.8,"Maug Islands region, Northern Mariana Islands",2024-04-05 11:03:16.357,145.3659,19.1103,222.0
us7000mbq1,4.6,Balleny Islands region,2024-04-05 10:27:23.584,154.777,-62.2762,10.0
us7000ma26,5.0,"48 km WSW of El Palmarcito, Mexico",2024-04-05 09:01:55.258,-93.6043,15.2716,77.926
us7000ma25,4.5,"16 km N of Rāmshīr, Iran",2024-04-05 08:54:08.832,49.4231,31.0438,10.0
us7000ma24,4.7,"15 km N of Rāmshīr, Iran",2024-04-05 08:45:53.926,49.417,31.03,10.0
us7000ma1q,4.7,"19 km S of Hualien City, Taiwan",2024-04-05 06:12:47.647,121.5992,23.8011,10.708
us7000mbq0,4.5,"104 km SW of Kokopo, Papua New Guinea",2024-04-05 04:51:52.476,151.5562,-4.9644,147.24
us7000ma1f,5.0,"13 km NE of Hualien City, Taiwan",2024-04-05 04:50:51.121,121.684,24.0787,20.304
us7000ma0r,5.0,northern Mid-Atlantic Ridge,2024-04-05 02:30:02.555,-44.9831,14.9227,10.0
us7000ma0h,4.9,northern Mid-Atlantic Ridge,2024-04-05 01:44:14.326,-44.9733,14.8978,10.0
us7000m9zx,5.1,central Mid-Atlantic Ridge,2024-04-04 23:46:40.169,-38.0882,7.9582,10.0
us7000m9zu,4.8,central Mid-Atlantic Ridge,2024-04-04 23:43:53.541,-38.1058,7.9364,10.0
us7000m9zr,5.3,central Mid-Atlantic Ridge,2024-04-04 23:37:28.670,-38.1448,7.9741,10.0
us7000m9zn,5.0,central Mid-Atlantic Ridge,2024-04-04 23:18:23.674,-38.114,8.039,10.0
us7000m9zm,4.8,central Mid-Atlantic Ridge,2024-04-04 23:16:56.394,-38.2183,8.097,10.0
us7000m9z0,5.0,"34 km SW of Urakawa, Japan",2024-04-04 20:31:49.325,142.4449,41.9769,63.264
us7000m9yk,4.9,Mariana Islands region,2024-04-04 19:29:08.124,145.6295,21.127,35.0
us7000m9yf,4.5,"47 km NE of Hualien City, Taiwan",2024-04-04 18:42:37.113,121.934,24.2834,22.917
us7000m9yb,4.9,"20 km NNE of Hualien City, Taiwan",2024-04-04 18:35:01.783,121.6806,24.1458,34.539
us7000m9y8,4.6,"140 km E of Bitung, Indonesia",2024-04-04 18:29:27.742,126.3817,1.6071,60.52
us7000mbp7,4.5,"82 km NW of Neiafu, Tonga",2024-04-04 18:23:17.782,-174.4981,-18.0901,10.086
us7000m9w5,5.0,"33 km S of Padam, India",2024-04-04 16:04:32.601,76.816,33.1698,32.436
us7000mbp4,4.6,"5 km NW of Nuing, Philippines",2024-04-04 15:10:48.324,125.4013,5.6722,77.408
us7000m9vn,4.8,"34 km NNE of Hualien City, Taiwan",2024-04-04 14:30:07.277,121.7809,24.24,24.978
us7000m9vm,4.9,Azores Islands region,2024-04-04 14:20:27.576,-33.9821,36.1813,10.0
us7000mbpb,4.5,"Pagan region, Northern Mariana Islands",2024-04-04 14:19:08.399,146.054,18.1484,142.544
us7000mbp9,4.5,northern Mid-Atlantic Ridge,2024-04-04 13:50:13.701,-45.0789,14.9301,10.0
us7000mbpa,4.6,Azores Islands region,2024-04-04 13:47:52.794,-33.8699,36.0555,10.0
us7000mbnz,4.7,southern East Pacific Rise,2024-04-04 13:10:42.944,-116.6233,-49.4905,10.0
us7000m9v5,4.5,"215 km WNW of Houma, Tonga",2024-04-04 12:53:30.283,-177.0833,-20.1882,339.307
us7000m9v2,4.5,"46 km E of Lakatoro, Vanuatu",2024-04-04 11:42:09.289,167.8422,-16.0203,188.364
us7000m9u3,5.1,"56 km SW of Puerto El Triunfo, El Salvador",2024-04-04 07:38:05.187,-88.8866,12.8955,54.6
us7000m9tu,4.9,"63 km SSE of Gorontalo, Indonesia",2024-04-04 06:39:52.091,123.3349,0.029,142.442
us7000m9tg,4.5,"31 km NE of Hualien City, Taiwan",2024-04-04 05:00:30.740,121.7837,24.2098,27.771
us7000mbnc,4.5,"135 km S of Isangel, Vanuatu",2024-04-04 04:12:56.872,169.2642,-20.77,46.005
us7000m9sq,6.1,"77 km E of Minami-Sōma, Japan",2024-04-04 03:16:30.313,141.856,37.7104,29.0
us7000m9si,4.5,"33 km NE of Hualien City, Taiwan",2024-04-04 02:02:55.319,121.8001,24.2176,18.852
us7000mbn3,4.6,south of the Kermadec Islands,2024-04-04 00:49:20.987,-178.4201,-33.0494,10.0
us7000m9rx,5.1,"194 km ESE of Bingtuan Sanshiliu Tuan, China",2024-04-04 00:39:38.283,90.8993,38.4599,10.0
us7000mbn2,4.8,southeast Indian Ridge,2024-04-04 00:32:52.947,96.4339,-45.7622,10.0
us7000m9rr,4.8,"126 km SE of Antofagasta, Chile",2024-04-04 00:28:14.531,-69.5077,-24.4489,73.252
us7000mbnb,4.5,"123 km E of Lakatoro, Vanuatu",2024-04-04 00:27:29.828,168.5578,-15.9593,260.106
us7000m9rq,5.0,south of the Kermadec Islands,2024-04-04 00:19:52.287,-178.5121,-32.8864,10.0
us7000m9re,4.6,"115 km SSE of Lata, Solomon Islands",2024-04-03 22:57:50.870,166.363,-11.6052,124.847
us7000m9r6,4.9,"116 km SSE of Kuril’sk, Russia",2024-04-03 22:41:51.445,148.4153,44.2474,47.484
us7000m9qc,4.5,"31 km SE of Hualien City, Taiwan",2024-04-03 19:46:52.700,121.8012,23.7612,20.372
us7000m9q2,4.9,"28 km SE of Hualien City, Taiwan",2024-04-03 18:29:47.827,121.7943,23.7919,19.696
us7000m9ps,4.5,"59 km ESE of Shikabe, Japan",2024-04-03 18:09:31.073,141.5202,41.8989,112.039
us7000m9mh,4.6,"26 km NNE of Hualien City, Taiwan",2024-04-03 15:55:12.248,121.6751,24.2049,21.797
us7000m9mn,4.5,"22 km NNE of Hualien City, Taiwan",2024-04-03 15:54:39.253,121.6483,24.1722,25.002
us7000m9m8,4.5,"20 km NNE of Hualien City, Taiwan",2024-04-03 15:42:36.205,121.6838,24.1496,20.011
us7000m9m4,4.5,"19 km NNE of Hualien City, Taiwan",2024-04-03 15:39:10.017,121.6875,24.136,25.124
us7000m9lk,5.2,"8 km ESE of Chiguayante, Chile",2024-04-03 13:51:56.776,-72.9395,-36.9529,35.977
us7000mbgk,4.6,"Kermadec Islands, New Zealand",2024-04-03 12:18:31.578,-177.966,-30.3196,12.169
us7000m9ke,5.1,"111 km N of Paciran, Indonesia",2024-04-03 09:02:16.573,112.3387,-5.8654,10.0
us7000m9k6,4.7,"59 km SSW of Sola, Vanuatu",2024-04-03 07:52:38.872,167.2752,-14.3464,219.999
us7000mbfx,4.5,off the coast of Ecuador,2024-04-03 07:17:55.172,-85.311,1.1077,10.0
us7000m9js,4.9,"84 km NW of Tomé, Chile",2024-04-03 06:35:02.510,-73.5821,-36.0525,10.911
us7000m9jv,4.9,"36 km ENE of Hualien City, Taiwan",2024-04-03 06:33:57.472,121.9286,24.1177,11.238
us7000m9jl,4.9,"40 km ENE of Hinatuan, Philippines",2024-04-03 05:45:13.195,126.6965,8.4565,70.39
us7000mbfn,4.5,"8 km SSW of Hualien City, Taiwan",2024-04-03 05:38:42.575,121.5768,23.9069,13.91
us7000mbge,4.5,"32 km NE of Hualien City, Taiwan",2024-04-03 05:33:21.992,121.7811,24.2191,18.56
us7000mbgf,4.5,"16 km NE of Hualien City, Taiwan",2024-04-03 05:28:04.325,121.698,24.0943,13.854
us7000mbg2,4.6,"69 km NNW of Kandrian, Papua New Guinea",2024-04-03 05:24:14.865,149.4168,-5.5898,173.825
us7000mbhr,4.5,"22 km N of Hualien City, Taiwan",2024-04-03 04:58:06.939,121.6093,24.1779,35.0
us7000mbfk,4.6,"36 km NNE of Hualien City, Taiwan",2024-04-03 04:56:47.181,121.7399,24.285,29.186
us7000m9j3,5.1,"40 km ENE of Hinatuan, Philippines",2024-04-03 04:51:22.460,126.6773,8.5051,67.064
us7000mbg6,4.7,"12 km ENE of Hualien City, Taiwan",2024-04-03 04:36:10.809,121.7173,24.0284,32.802
us7000m9iz,4.8,"6 km ENE of Hualien City, Taiwan",2024-04-03 04:34:44.127,121.668,23.9954,45.326
us7000m9is,4.9,"20 km SSW of Hualien City, Taiwan",2024-04-03 03:57:17.840,121.5444,23.7997,29.509
us7000m9ir,4.8,"27 km SSE of Hualien City, Taiwan",2024-04-03 03:45:36.610,121.7518,23.773,26.108
us7000mbff,4.5,"22 km N of Hualien City, Taiwan",2024-04-03 03:40:04.523,121.6236,24.179,36.09
us7000m9if,4.9,"35 km NE of Hualien City, Taiwan",2024-04-03 03:35:20.262,121.8765,24.1808,11.356
us7000m9ie,5.0,"22 km NNW of Oxapampa, Peru",2024-04-03 03:32:22.685,-75.4725,-10.382,9.277
us7000m9ib,4.7,"17 km NNE of Hualien City, Taiwan",2024-04-03 03:20:54.461,121.6638,24.1244,35.0
us7000mbfd,4.5,"31 km E of Hualien City, Taiwan",2024-04-03 03:14:41.946,121.9082,24.016,35.0
us7000mbg3,4.6,"25 km ENE of Hualien City, Taiwan",2024-04-03 03:08:09.765,121.8427,24.0606,38.439
us7000mbhk,4.6,"20 km SSE of Hualien City, Taiwan",2024-04-03 03:02:34.533,121.6623,23.801,10.0
us7000m9ia,5.0,Mid-Indian Ridge,2024-04-03 03:01:07.487,77.4355,-31.825,10.0
us7000mbf9,4.6,"10 km E of Hualien City, Taiwan",2024-04-03 02:54:01.418,121.71,23.9869,37.881
us7000mbf8,4.5,"42 km ENE of Hualien City, Taiwan",2024-04-03 02:48:35.168,121.9688,24.1723,35.0
us7000mbf6,4.5,"11 km SSE of Hualien City, Taiwan",2024-04-03 02:46:32.088,121.6377,23.8735,35.0
us7000m9i3,4.9,"6 km SSW of Hualien City, Taiwan",2024-04-03 02:38:29.095,121.5761,23.9281,16.764
us7000mbfp,4.5,"11 km ENE of Zapatoca, Colombia",2024-04-03 02:32:33.405,-73.1701,6.8504,157.268
us7000m9ht,5.1,"30 km NE of Hualien City, Taiwan",2024-04-03 02:28:16.568,121.818,24.1664,13.194
us7000mbf5,5.0,"28 km N of Hualien City, Taiwan",2024-04-03 02:23:27.076,121.6344,24.2305,35.749
us7000m9hp,5.7,"41 km NE of Hualien City, Taiwan",2024-04-03 02:14:36.488,121.9338,24.1954,41.798
us7000m9hr,4.7,"26 km NE of Hualien City, Taiwan",2024-04-03 02:13:38.794,121.8025,24.1353,10.0
us7000mbf4,4.5,"24 km SE of Hualien City, Taiwan",2024-04-03 02:08:42.935,121.7676,23.8145,35.0
us7000m9hl,5.1,off the coast of Ecuador,2024-04-03 02:02:05.440,-85.2876,0.9959,10.0
us7000m9hk,5.1,"11 km SSW of Hualien City, Taiwan",2024-04-03 01:53:57.455,121.5533,23.8817,22.545
us7000mbf1,4.9,"34 km SE of Hualien City, Taiwan",2024-04-03 01:51:23.037,121.8308,23.7431,35.0
us7000m9hh,5.1,"31 km ESE of Hualien City, Taiwan",2024-04-03 01:49:38.775,121.8988,23.8897,10.0
us7000mbfw,4.5,"33 km SE of Hualien City, Taiwan",2024-04-03 01:48:58.053,121.8019,23.7316,10.0
us7000mbi3,4.8,"86 km SE of Hualien City, Taiwan",2024-04-03 01:41:14.834,122.1012,23.3463,22.496
us7000mbfv,5.7,"27 km SE of Hualien City, Taiwan",2024-04-03 01:39:47.928,121.7835,23.7873,26.363
us7000m9h9,5.3,"28 km SE of Hualien City, Taiwan",2024-04-03 01:39:35.045,121.7975,23.7905,16.869
us7000mbey,5.1,"12 km SSE of Hualien City, Taiwan",2024-04-03 01:19:31.837,121.6499,23.873,6.723
us7000m9h7,5.0,"6 km E of Hualien City, Taiwan",2024-04-03 01:17:41.291,121.6633,23.9694,26.865
us7000mbev,4.6,"12 km ENE of Hualien City, Taiwan",2024-04-03 01:13:10.456,121.7192,24.0162,35.0
us7000m9h5,5.2,"27 km NE of Hualien City, Taiwan",2024-04-03 01:09:37.061,121.766,24.174,10.0
us7000mbfr,4.5,"28 km ENE of Hualien City, Taiwan",2024-04-03 01:09:28.121,121.8568,24.0918,35.0
us7000mbfs,4.6,"15 km NE of Hualien City, Taiwan",2024-04-03 01:07:16.493,121.7272,24.0671,28.876
us7000mbes,4.5,"9 km ESE of Hualien City, Taiwan",2024-04-03 01:06:10.799,121.6879,23.9305,35.0
us7000mbeu,5.0,"11 km NNW of Hualien City, Taiwan",2024-04-03 01:01:12.630,121.5601,24.077,20.884
us7000mbeq,4.5,"19 km S of Hualien City, Taiwan",2024-04-03 00:54:09.210,121.6157,23.8024,35.37
us7000m9gx,5.2,"22 km S of Hualien City, Taiwan",2024-04-03 00:50:46.898,121.5952,23.7725,27.179
us7000m9gp,5.6,"24 km NNE of Hualien City, Taiwan",2024-04-03 00:46:44.732,121.7273,24.1702,14.297
us7000m9gm,5.3,"2 km NNW of Hualien City, Taiwan",2024-04-03 00:43:55.100,121.5898,23.9995,10.789
us7000mbhi,4.5,"2 km NNW of Hualien City, Taiwan",2024-04-03 00:41:05.404,121.5924,23.9965,37.038
us7000mbhj,4.5,"30 km N of Hualien City, Taiwan",2024-04-03 00:39:42.975,121.6542,24.2493,30.42
us7000m9gh,5.6,"21 km NNE of Hualien City, Taiwan",2024-04-03 00:35:36.982,121.6993,24.1511,15.864
us7000mbfg,5.0,"18 km E of Hualien City, Taiwan",2024-04-03 00:31:12.301,121.7893,23.9926,23.2
us7000mbfq,4.9,"19 km E of Hualien City, Taiwan",2024-04-03 00:30:58.257,121.7918,23.9647,28.742
us7000mben,4.8,"18 km S of Hualien City, Taiwan",2024-04-03 00:27:01.869,121.6207,23.8097,25.364
us7000mbep,4.7,"23 km NE of Hualien City, Taiwan",2024-04-03 00:21:01.518,121.7366,24.1526,35.0
us7000mbfm,5.2,"15 km ENE of Hualien City, Taiwan",2024-04-03 00:17:37.240,121.7509,24.0049,38.611
us7000mbhx,5.1,"24 km E of Hualien City, Taiwan",2024-04-03 00:17:16.083,121.8453,24.0059,35.0
us7000mbhl,4.8,"27 km SW of Hualien City, Taiwan",2024-04-03 00:16:25.441,121.4056,23.8113,36.322
us7000mbhm,4.8,"30 km NE of Hualien City, Taiwan",2024-04-03 00:15:33.177,121.8081,24.1761,33.347
us7000m9gc,6.4,"15 km NNE of Hualien City, Taiwan",2024-04-03 00:11:25.266,121.6812,24.1021,13.931
us7000mbhd,5.0,"25 km NNE of Hualien City, Taiwan",2024-04-03 00:09:31.012,121.7374,24.1741,32.25
us7000mbhn,5.3,"137 km ENE of Saipan, Northern Mariana Islands",2024-04-03 00:05:01.965,146.8668,15.8214,10.0
us7000m9g4,7.4,"15 km S of Hualien City, Taiwan",2024-04-02 23:58:12.173,121.5976,23.8356,40.0
us7000m9g0,4.9,"13 km N of Yopal, Colombia",2024-04-02 23:16:51.102,-72.3758,5.4555,10.0
us7000m9fv,5.2,"139 km ENE of Saipan, Northern Mariana Islands",2024-04-02 22:16:44.681,146.8532,15.8934,10.0
us7000mb0v,4.5,"125 km NW of Isangel, Vanuatu",2024-04-02 20:52:31.724,168.3174,-18.8811,43.732
us7000m9e3,4.6,"116 km NE of Kendari, Indonesia",2024-04-02 16:17:10.066,123.3041,-3.2778,10.0
us7000m9e0,4.8,"121 km NE of Kendari, Indonesia",2024-04-02 15:55:32.654,123.371,-3.3008,10.805
us7000m9bq,6.2,"137 km ENE of Saipan, Northern Mariana Islands",2024-04-02 09:54:08.569,146.8779,15.8146,10.0
us7000m9bk,4.9,"113 km SE of Kuril’sk, Russia",2024-04-02 09:32:58.020,149.0685,44.6524,35.0
us7000m9bl,4.6,"64 km ENE of Sulangan, Philippines",2024-04-02 09:10:37.434,126.3882,11.1015,10.0
us7000mb08,4.5,"136 km NNW of Finschhafen, Papua New Guinea",2024-04-02 06:39:47.559,147.2774,-5.4641,185.304
us7000m9ax,4.5,"110 km WNW of Puerto, Chile",2024-04-02 05:19:47.271,-71.1318,-19.8282,13.733
us7000mb03,4.7,"291 km WSW of Merizo Village, Guam",2024-04-02 02:52:11.385,142.2741,12.0727,59.648
us7000m99r,4.6,"124 km SE of Ishigaki, Japan",2024-04-02 00:03:22.402,124.8614,23.4235,10.0
us7000mat7,4.6,"296 km ESE of Port Mathurin, Mauritius",2024-04-01 21:59:55.666,66.1895,-20.2405,10.0
us7000m996,4.8,Fiji region,2024-04-01 21:11:17.275,-178.5433,-21.02,545.424
us7000m98g,5.9,"7 km SW of Kuji, Japan",2024-04-01 19:24:36.670,141.6984,40.1435,73.0
us7000m97a,4.5,northern East Pacific Rise,2024-04-01 15:31:08.635,-103.3941,8.1904,10.0
us7000m976,5.3,northern East Pacific Rise,2024-04-01 14:45:16.039,-103.2397,8.246,10.0
us7000m96m,4.6,"99 km SSW of Uyuni, Bolivia",2024-04-01 10:25:14.490,-67.1478,-21.3082,194.487
us7000m9bh,4.9,Kermadec Islands region,2024-04-01 06:07:17.706,-178.0724,-27.9954,10.0
us7000m95f,4.6,"2 km NNE of Santa Lucia, Philippines",2024-04-01 04:44:57.676,120.4978,15.3883,139.46
us7000m94s,5.1,"43 km W of Panguna, Papua New Guinea",2024-04-01 01:39:05.248,155.0964,-6.256,163.637
us7000mp3s,4.6,"78 km WSW of Curahuara de Carangas, Bolivia",2024-05-30 23:13:18.080,-69.1563,-18.0408,147.543
us7000mp3p,4.8,"55 km ESE of Caburan, Philippines",2024-05-30 22:54:37.665,126.0584,5.6407,105.577
us7000mp2j,4.5,"7 km WSW of Uki, Japan",2024-05-30 19:46:44.008,130.5966,32.5898,11.265
us7000mp1j,5.0,"148 km NNW of Kendari, Indonesia",2024-05-30 17:08:17.919,122.0453,-2.7221,10.0
us7000mqne,4.6,"76 km ESE of Sarangani, Philippines",2024-05-30 15:05:49.267,126.1199,5.2032,10.0
us7000mnyf,4.8,"86 km W of Bengkulu, Indonesia",2024-05-30 09:35:54.586,101.4887,-3.8294,46.458
us7000mnyh,4.6,"Volcano Islands, Japan region",2024-05-30 09:20:34.901,143.8882,22.1503,119.191
us7000mny1,4.9,"159 km ENE of Hihifo, Tonga",2024-05-30 08:21:35.794,-172.4112,-15.418,10.0
us7000mnw5,4.8,"21 km NNE of Hualien City, Taiwan",2024-05-30 01:11:38.942,121.6683,24.1663,31.898
us7000mnvw,4.6,"19 km E of Hualien City, Taiwan",2024-05-29 23:54:44.796,121.7968,23.9455,26.427
us7000mqit,4.6,"127 km E of Aras-asan, Philippines",2024-05-29 23:46:41.908,127.4633,8.7819,10.0
us7000mnvu,5.0,"120 km WNW of Sola, Vanuatu",2024-05-29 23:40:04.865,166.4836,-13.5645,35.0
us7000mqiv,4.6,Mid-Indian Ridge,2024-05-29 22:13:26.893,69.5374,-22.9049,10.0
us7000mnuc,4.9,"166 km SSW of Colonia, Micronesia",2024-05-29 17:37:25.413,137.4762,8.1539,10.0
us7000mqim,4.5,"269 km SSE of Katsuura, Japan",2024-05-29 17:32:43.825,141.9007,33.1079,18.574
us7000mnu8,5.5,"210 km SE of Kushimoto, Japan",2024-05-29 17:14:58.129,137.564,32.3127,392.698
us7000mnu5,4.6,"88 km WNW of Sinabang, Indonesia",2024-05-29 16:54:01.262,95.6187,2.7227,10.0
us7000mnrr,5.4,"29 km ESE of Mawlaik, Myanmar",2024-05-29 13:13:27.000,94.6623,23.527,97.552
us7000mnre,4.5,"76 km SW of Ollagüe, Chile",2024-05-29 11:56:32.333,-68.6763,-21.7953,125.131
us7000mnr4,4.5,central East Pacific Rise,2024-05-29 09:59:37.883,-103.036,-3.6445,10.0
